,ID,Negative,Positive
1007,9959,0.06666666666666667,0.9333333333333333
1008,26345,0.0,1.0
1009,8487,0.0,1.0
1010,68562,0.0,1.0
1011,1775,0.0,1.0
1012,33884,0.0,1.0
1013,18162,0.0,1.0
1014,18046,0.14285714285714285,0.8571428571428571
1015,49385,0.0,1.0
1016,16682,0.0,1.0
1017,67326,0.0,1.0
1018,19427,0.0,1.0
1019,18181,0.25,0.75
1020,50952,0.0967741935483871,0.9032258064516129
1021,18185,0.0,1.0
1022,18189,0.0,1.0
1023,1806,0.0,1.0
1024,311597,0.0,0.0
1025,1810,0.0,1.0
1026,50963,0.0,1.0
1027,1812,0.07142857142857142,0.9285714285714286
1028,83733,0.0,0.0
1029,50967,0.0,1.0
1030,1816,0.0,1.0
1031,108164,0.0,0.0
1032,61367,0.0,0.0
1033,50976,0.0,1.0
1034,26401,0.0,1.0
1035,18210,0.0,0.0
1036,18211,0.4444444444444444,0.5555555555555556
1037,18213,0.0,1.0
1038,18220,0.0,1.0
1039,1838,0.0,1.0
1040,34608,0.0,1.0
1041,34611,0.058823529411764705,0.9411764705882353
1042,34612,0.05263157894736842,0.9473684210526315
1043,50997,0.0,1.0
1044,10038,0.0,1.0
1045,10042,0.0,0.0
1046,50799,0.0,0.0
1047,18236,0.0,1.0
1048,182078,0.2,0.8
1049,1855,0.0,1.0
1050,3041,0.0,1.0
1051,10061,0.0,1.0
1052,83792,0.0,1.0
1053,27619,0.07692307692307693,0.9230769230769231
1054,91993,0.0,0.0
1055,59228,0.0,1.0
1056,93627,0.0,1.0
1057,59230,0.0,1.0
1058,10079,0.0,0.0
1059,1891,0.0,1.0
1060,10087,0.0,1.0
1061,1898,0.0,1.0
1062,1899,0.0,1.0
1063,10092,0.0,1.0
1064,1903,0.0,1.0
1065,1905,1.0,0.0
1066,51058,0.0,1.0
1067,18291,0.0,1.0
1068,49437,0.0,1.0
1069,10101,0.0,0.0
1070,1911,0.0,1.0
1071,1912,0.1111111111111111,0.8888888888888888
1072,1913,0.0,1.0
1073,1915,0.06818181818181818,0.9318181818181818
1074,71317,0.0,0.0
1075,46549,0.0,0.0
1076,51073,0.0,0.0
1077,59267,0.0,1.0
1078,259734,0.0,0.0
1079,18310,0.0,1.0
1080,1928,0.0,1.0
1081,1930,0.0,1.0
1082,51083,0.0,0.0
1083,51086,0.0,1.0
1084,1938,0.0,1.0
1085,51091,0.0,1.0
1086,1940,0.0,0.0
1087,59285,0.0,0.0
1088,1942,0.0,1.0
1089,51095,0.4166666666666667,0.5833333333333334
1090,59288,1.0,0.0
1091,1945,0.0,1.0
1092,18330,0.0,1.0
1093,1947,0.0,1.0
1094,1949,0.0,1.0
1095,51104,0.0,1.0
1096,27632,0.0,0.0
1097,1954,0.06666666666666667,0.9333333333333333
1098,34459,0.0,1.0
1099,1958,0.0,1.0
1100,92071,0.0,1.0
1101,75693,0.0,1.0
1102,41801,0.0,0.0
1103,51119,0.0,1.0
1104,59312,0.0,1.0
1105,51121,0.0,1.0
1106,1970,0.0,0.0
1107,51124,0.14814814814814814,0.8518518518518519
1108,51127,0.0,1.0
1109,51129,0.0,1.0
1110,1978,0.0,1.0
1111,75709,0.0,1.0
1112,8251,0.0,1.0
1113,83905,0.0,0.0
1114,51138,0.0,1.0
1115,331,0.0,1.0
1116,1988,0.0,1.0
1117,51145,0.0,1.0
1118,109452,0.0,1.0
1119,51149,0.0,1.0
1120,15615,0.0,1.0
1121,2000,0.4,0.6
1122,59347,0.0,1.0
1123,57798,0.0,0.0
1124,13827,0.0,1.0
1125,59353,0.0,1.0
1126,52441,0.6666666666666666,0.3333333333333333
1127,51165,0.0,1.0
1128,2014,0.0,1.0
1129,157664,0.0,0.0
1130,2017,0.17647058823529413,0.8235294117647058
1131,124899,0.0625,0.9375
1132,51172,0.18181818181818182,0.8181818181818182
1133,51178,0.0,1.0
1134,4434,0.0,1.0
1135,18417,0.0,1.0
1136,2034,0.07142857142857142,0.9285714285714286
1137,2037,0.0,0.0
1138,26615,0.0,1.0
1139,78164,0.0,1.0
1140,59386,0.0,0.0
1141,51196,0.0,1.0
1142,124925,0.0,1.0
1143,111636,0.0,0.0
1144,2049,0.0,1.0
1145,59394,0.0,1.0
1146,18437,0.0,1.0
1147,18438,0.0,1.0
1148,83975,0.0,1.0
1149,34826,0.0,1.0
1150,2061,0.0,1.0
1151,2062,0.0,1.0
1152,18449,0.05263157894736842,0.9473684210526315
1153,18450,0.0,1.0
1154,2068,0.0,1.0
1155,2069,0.0,1.0
1156,18454,0.0,1.0
1157,2071,0.0,1.0
1158,2072,0.3333333333333333,0.6666666666666666
1159,2074,0.0,1.0
1160,2075,0.0,1.0
1161,59421,0.0,1.0
1162,2078,0.3333333333333333,0.6666666666666666
1163,67615,0.0,1.0
1164,5252,0.0,1.0
1165,51235,0.0,1.0
1166,59429,0.0,1.0
1167,71345,0.0,0.0
1168,2088,0.0,1.0
1169,57692,0.0,0.0
1170,51243,0.0,1.0
1171,4707,0.0,1.0
1172,46170,0.0,1.0
1173,24926,0.0,1.0
1174,2103,0.0,1.0
1175,92216,0.0,1.0
1176,17528,0.0,1.0
1177,2109,0.0,1.0
1178,11798,0.0,0.0
1179,2112,0.5,0.5
1180,2113,0.0,1.0
1181,12891,0.0,1.0
1182,51269,0.0,1.0
1183,2126,0.0,1.0
1184,2129,0.0,1.0
1185,57699,0.0,1.0
1186,51287,0.0,1.0
1187,49509,0.0,1.0
1188,2144,0.0,1.0
1189,2145,0.0,0.0
1190,85725,0.0,1.0
1191,59067,0.0,1.0
1192,2148,0.0,0.0
1193,51301,0.0,1.0
1194,51311,0.0,1.0
1195,44041,0.0,0.0
1196,59505,0.0,0.0
1197,75087,0.0,0.0
1198,2163,0.45,0.55
1199,51318,0.0,1.0
1200,34935,0.0,1.0
1201,2168,0.0,1.0
1202,66791,0.0,0.0
1203,2174,0.0,1.0
1204,15381,0.0,0.0
1205,92288,0.0,1.0
1206,51330,0.0,1.0
1207,92291,0.0,1.0
1208,34948,0.0,0.0
1209,67265,0.0,0.0
1210,51342,0.0,1.0
1211,10383,0.0,1.0
1212,51345,0.8125,0.1875
1213,10386,0.0,1.0
1214,10387,0.0,1.0
1215,92309,0.0,0.0
1216,75926,0.0,0.0
1217,2199,0.0,1.0
1218,63172,0.0,1.0
1219,2202,0.0,1.0
1220,16713,0.0,0.0
1221,2209,0.0,0.0
1222,2210,0.0,1.0
1223,76827,0.0,0.0
1224,2214,0.0,1.0
1225,131441,0.0,1.0
1226,15895,0.0,1.0
1227,51372,0.0,1.0
1228,25656,0.0,0.0
1229,51375,0.0,1.0
1230,2225,0.0,1.0
1231,8563,0.0,1.0
1232,2229,0.05,0.95
1233,51382,0.0,1.0
1234,59575,0.0,1.0
1235,51385,0.0,1.0
1236,27511,0.0,1.0
1237,108732,0.0,0.0
1238,75967,1.0,0.0
1239,51393,0.0,1.0
1240,100547,0.0,1.0
1241,55995,0.0,1.0
1242,51398,0.0,0.0
1243,26824,0.0,0.0
1244,26828,0.6666666666666666,0.3333333333333333
1245,2253,0.3333333333333333,0.6666666666666666
1246,22492,0.0,1.0
1247,92371,0.0,1.0
1248,2260,0.0,1.0
1249,59229,0.2857142857142857,0.7142857142857143
1250,85729,0.0,0.0
1251,2270,0.030612244897959183,0.9693877551020408
1252,3109,0.0,0.0
1253,1744,0.0,1.0
1254,124625,0.0,1.0
1255,10472,0.0,1.0
1256,56359,0.0,1.0
1257,2286,0.0,1.0
1258,2290,0.0,1.0
1259,2291,0.03571428571428571,0.9642857142857143
1260,27900,0.0,0.0
1261,2294,0.0,1.0
1262,11305,0.0,1.0
1263,18680,0.0,1.0
1264,39732,0.0,0.0
1265,2299,0.0,1.0
1266,51453,0.0,0.0
1267,18686,0.01694915254237288,0.9830508474576272
1268,2305,0.0,1.0
1269,2307,0.0,0.0
1270,2312,0.0,1.0
1271,15404,0.0,1.0
1272,37250,0.0,0.0
1273,2318,0.21052631578947367,0.7894736842105263
1274,234670,0.0,1.0
1275,70019,0.0,1.0
1276,2327,0.0,1.0
1277,8261,0.0,0.0
1278,51491,0.0,1.0
1279,92453,0.0,0.0
1280,51494,0.0,1.0
1281,2343,0.0,1.0
1282,2344,0.0,1.0
1283,71388,0.0,1.0
1284,2349,0.0,1.0
1285,70024,0.0,1.0
1286,2354,0.125,0.875
1287,2355,0.0,1.0
1288,30430,0.0,1.0
1289,7220,0.0,1.0
1290,2362,0.0,1.0
1291,2363,0.0,0.0
1292,133436,0.0,1.0
1293,59712,0.5,0.5
1294,18753,0.0,0.0
1295,2371,0.0,1.0
1296,108868,0.2222222222222222,0.7777777777777778
1297,2373,0.125,0.875
1298,2374,0.0,1.0
1299,18759,0.0,0.0
1300,59000,0.09090909090909091,0.9090909090909091
1301,2378,0.0,1.0
1302,51534,0.0,0.0
1303,92496,0.0,1.0
1304,75640,0.4,0.6
1305,56154,0.0,0.0
1306,25721,0.0,1.0
1307,2395,0.0,1.0
1308,2397,0.0,0.0
1309,100702,0.0,1.0
1310,8592,0.0,1.0
1311,59748,0.0,1.0
1312,59749,0.0,1.0
1313,2407,0.0,1.0
1314,2409,0.030303030303030304,0.9696969696969697
1315,2411,0.0,0.0
1316,7229,0.0,1.0
1317,2418,0.0,0.0
1318,59765,0.07142857142857142,0.9285714285714286
1319,35191,0.0,1.0
1320,20885,0.0,0.0
1321,2434,0.0,1.0
1322,10627,0.0,0.0
1323,2437,0.7,0.3
1324,92550,0.1111111111111111,0.8888888888888888
1325,2440,0.0,1.0
1326,59785,0.0,1.0
1327,27022,0.0,1.0
1328,30445,0.0,0.0
1329,2452,0.0,1.0
1330,12697,0.0,1.0
1331,2456,0.0,1.0
1332,2459,0.0,1.0
1333,2460,0.0,1.0
1334,5546,0.0,0.0
1335,27054,0.0,0.0
1336,24989,0.0,1.0
1337,18129,0.0,1.0
1338,57758,0.0,1.0
1339,27067,0.0,1.0
1340,2498,0.0,1.0
1341,15435,0.0,1.0
1342,57762,0.0,1.0
1343,18894,0.0,1.0
1344,128564,0.0,0.0
1345,10704,0.0,1.0
1346,4515,0.2,0.8
1347,18900,0.0,1.0
1348,2518,0.0,1.0
1349,2519,0.0,1.0
1350,51677,0.0,1.0
1351,27102,0.0,1.0
1352,27104,0.0,1.0
1353,44002,0.0,1.0
1354,100835,0.0,1.0
1355,2536,0.0,1.0
1356,16807,0.0,0.0
1357,2541,0.0,1.0
1358,2543,0.0,1.0
1359,2544,0.5,0.5
1360,77555,0.0,1.0
1361,6299,0.25,0.75
1362,43514,0.0,1.0
1363,2556,0.0,0.0
1364,68693,0.0,1.0
1365,51712,0.0,1.0
1366,89285,0.0,0.0
1367,80760,0.0,1.0
1368,50550,0.0,1.0
1369,2569,0.0,1.0
1370,58883,1.0,0.0
1371,27147,0.0625,0.9375
1372,76300,0.0,0.0
1373,54642,0.0,1.0
1374,76302,0.0,0.0
1375,51096,0.0,1.0
1376,51733,0.8571428571428571,0.14285714285714285
1377,2582,0.0,1.0
1378,2583,0.5,0.5
1379,125466,0.02857142857142857,0.9714285714285714
1380,16815,0.0,1.0
1381,51740,0.0,1.0
1382,3162,0.0,0.0
1383,2590,0.0,1.0
1384,2594,0.13580246913580246,0.8641975308641975
1385,51748,0.0,1.0
1386,51749,0.0,1.0
1387,2598,0.1111111111111111,0.8888888888888888
1388,123313,0.0,1.0
1389,51753,0.0,1.0
1390,51755,0.6666666666666666,0.3333333333333333
1391,51756,0.0,1.0
1392,51757,0.0,1.0
1393,51758,0.0,1.0
1394,2607,0.0,1.0
1395,2608,0.0,1.0
1396,51761,0.35294117647058826,0.6470588235294118
1397,2610,0.0,1.0
1398,35379,0.0,1.0
1399,2612,0.3333333333333333,0.6666666666666666
1400,51766,0.0,1.0
1401,50318,0.0,1.0
1402,100922,0.0,1.0
1403,51773,0.07692307692307693,0.9230769230769231
1404,264766,0.0,0.0
1405,51778,1.0,0.0
1406,27576,0.0,1.0
1407,51780,0.0,1.0
1408,51781,0.0,1.0
1409,2631,0.0,1.0
1410,27211,0.0,1.0
1411,27214,0.0,1.0
1412,51791,0.14285714285714285,0.8571428571428571
1413,51792,1.0,0.0
1414,2641,0.05263157894736842,0.9473684210526315
1415,27218,0.5,0.5
1416,27219,0.0,1.0
1417,18190,0.0,1.0
1418,27222,0.5,0.5
1419,2649,0.0,1.0
1420,79195,0.0,0.0
1421,84579,0.0,1.0
1422,2661,0.0,1.0
1423,20924,0.0,1.0
1424,49735,0.0,1.0
1425,19051,0.125,0.875
1426,120113,0.0,0.0
1427,113768,0.0,0.0
1428,60019,0.0,1.0
1429,70078,0.2222222222222222,0.7777777777777778
1430,2679,0.14285714285714285,0.8571428571428571
1431,2680,0.0,1.0
1432,2681,0.0,1.0
1433,5272,0.0,1.0
1434,2683,0.0,1.0
1435,2685,0.16666666666666666,0.8333333333333334
1436,100990,0.25,0.75
1437,53282,0.6666666666666666,0.3333333333333333
1438,2694,0.0,1.0
1439,2698,0.0,1.0
1440,132887,0.0,0.0
1441,2703,0.0,0.0
1442,2705,1.0,0.0
1443,27758,0.0,0.0
1444,2710,0.18181818181818182,0.8181818181818182
1445,60055,0.0,0.0
1446,92825,0.0,0.0
1447,21640,0.0,0.0
1448,2717,0.0,1.0
1449,57797,0.0,1.0
1450,15639,0.0,1.0
1451,2725,0.0,1.0
1452,20462,0.0,0.0
1453,15473,0.0,1.0
1454,133801,0.0625,0.9375
1455,23666,0.3333333333333333,0.6666666666666666
1456,60084,0.0,1.0
1457,60085,0.0,0.0
1458,60086,0.0,0.0
1459,60088,0.0,1.0
1460,7284,0.2916666666666667,0.7083333333333334
1461,19132,0.0,1.0
1462,60097,0.0,1.0
1463,2755,0.0,0.0
1464,19140,0.0,0.0
1465,117445,0.0,1.0
1466,2765,0.0,1.0
1467,22307,0.0,1.0
1468,92887,0.0,1.0
1469,60121,0.0,1.0
1470,2778,0.0,1.0
1471,25039,0.0,1.0
1472,2780,0.0,1.0
1473,2781,0.0,1.0
1474,27358,0.0,1.0
1475,3195,0.0,1.0
1476,76523,0.0,1.0
1477,27373,0.0,0.0
1478,84718,0.0,1.0
1479,76530,0.0,1.0
1480,2803,0.0,1.0
1481,60148,0.0,0.0
1482,241233,0.0,0.0
1483,27384,0.0,0.0
1484,27386,0.0,1.0
1485,52351,0.0,1.0
1486,215806,0.0,1.0
1487,4565,0.0,1.0
1488,133889,0.0,1.0
1489,2818,0.09090909090909091,0.9090909090909091
1490,2819,0.0,1.0
1491,133892,0.0,1.0
1492,2825,0.0,0.0
1493,12759,0.0,0.0
1494,51986,0.0,0.0
1495,2836,0.0,1.0
1496,2837,0.35135135135135137,0.6486486486486487
1497,8665,0.0,0.0
1498,76568,0.16666666666666666,0.8333333333333334
1499,3204,0.0,1.0
1500,57818,0.0,0.0
1501,18224,0.0,1.0
1502,12763,0.0,1.0
1503,84772,0.0,1.0
1504,27430,0.0,1.0
1505,2855,0.5714285714285714,0.42857142857142855
1506,27432,0.0,1.0
1507,27433,0.0,0.0
1508,2858,0.0,1.0
1509,84780,0.0,1.0
1510,2864,0.0,1.0
1511,109363,0.0,0.0
1512,30647,0.0,1.0
1513,15644,0.0,1.0
1514,27448,0.0,1.0
1515,2873,0.0,0.0
1516,27451,0.0,0.0
1517,12768,0.0,1.0
1518,52036,0.0,1.0
1519,27461,0.0,1.0
1520,19270,0.0,0.0
1521,19271,0.0,1.0
1522,2890,0.0,1.0
1523,14135,0.0,1.0
1524,2892,0.0,1.0
1525,60238,0.0,1.0
1526,14136,0.5,0.5
1527,2898,0.0,1.0
1528,2900,0.0,1.0
1529,19286,0.0,1.0
1530,52056,0.0,1.0
1531,2908,0.0,1.0
1532,2911,0.0,0.0
1533,27490,0.0,0.0
1534,27493,0.0,1.0
1535,52072,0.0,1.0
1536,1852,0.0,0.0
1537,27498,0.0,0.0
1538,86503,0.0,0.0
1539,2924,0.0,1.0
1540,35693,0.0,0.0
1541,46909,0.0,0.0
1542,174960,0.0,0.0
1543,20968,0.0,0.0
1544,2930,0.0,1.0
1545,2931,0.0,1.0
1546,27508,0.0,1.0
1547,18238,0.0,1.0
1548,58473,0.25,0.75
1549,56018,0.0,0.0
1550,2938,0.0,1.0
1551,27515,0.5,0.5
1552,2942,0.047619047619047616,0.9523809523809523
1553,100147,0.0,1.0
1554,2944,0.0,1.0
1555,59517,0.0,1.0
1556,2946,0.0,1.0
1557,2947,0.0,1.0
1558,2948,0.07692307692307693,0.9230769230769231
1559,27527,0.0,0.0
1560,52105,0.0,1.0
1561,11146,0.0,0.0
1562,311683,0.0,1.0
1563,52108,0.0,1.0
1564,94701,0.0,0.0
1565,15512,0.0,0.0
1566,27540,0.0,1.0
1567,49646,0.09090909090909091,0.9090909090909091
1568,19350,0.2,0.8
1569,26013,0.0,0.0
1570,84891,0.0,1.0
1571,3645,0.0,1.0
1572,2974,0.0,0.0
1573,52127,0.0,1.0
1574,27552,0.0,1.0
1575,2979,0.0,0.0
1576,12513,0.0,1.0
1577,2983,0.0,1.0
1578,5959,0.0,0.0
1579,52140,0.0,1.0
1580,55667,0.0,1.0
1581,2991,0.0,1.0
1582,27568,0.0,1.0
1583,54656,0.0,1.0
1584,3000,0.0,1.0
1585,3005,0.18181818181818182,0.8181818181818182
1586,52160,0.0,0.0
1587,72545,0.0,0.0
1588,12921,0.0,1.0
1589,3017,0.0,1.0
1590,20983,0.0,0.0
1591,117710,0.0,1.0
1592,3023,0.0,1.0
1593,258552,0.0,0.0
1594,101330,0.0,1.0
1595,15523,0.0,1.0
1596,60374,0.0,0.0
1597,49657,0.0,1.0
1598,3032,0.0,1.0
1599,43994,0.0,1.0
1600,27611,0.0,1.0
1601,43996,0.0,0.0
1602,27616,0.0,1.0
1603,5968,0.0,1.0
1604,52194,0.0,1.0
1605,3043,0.0,1.0
1606,19429,0.0,1.0
1607,3046,0.0,1.0
1608,3048,0.5,0.5
1609,78332,0.0,0.0
1610,3050,0.0,1.0
1611,93163,0.0,1.0
1612,44012,0.0,1.0
1613,3053,0.2,0.8
1614,68590,0.0,1.0
1615,8701,0.0,1.0
1616,56022,0.0,1.0
1617,19442,0.0,1.0
1618,35827,0.0,0.0
1619,44022,0.03571428571428571,0.9642857142857143
1620,44024,0.0,1.0
1621,27644,0.0,1.0
1622,36010,0.0,1.0
1623,3071,0.0,1.0
1624,52224,0.0,0.0
1625,3073,0.0,0.0
1626,3074,0.0,1.0
1627,3075,0.0,1.0
1628,52228,0.0,1.0
1629,3077,0.0,1.0
1630,44038,0.0,1.0
1631,15651,0.0,0.0
1632,79836,0.0,0.0
1633,3085,0.0,1.0
1634,44053,0.0,1.0
1635,3097,0.0,1.0
1636,85019,0.0,1.0
1637,3100,0.0,1.0
1638,44062,0.0,1.0
1639,3104,0.0,1.0
1640,7344,0.0,1.0
1641,3106,0.0,1.0
1642,3108,0.0,1.0
1643,158757,0.0,1.0
1644,76838,1.0,0.0
1645,3113,0.047619047619047616,0.9523809523809523
1646,3116,0.0,1.0
1647,3118,0.0,1.0
1648,3119,0.0,1.0
1649,3120,0.0,1.0
1650,61960,0.0,0.0
1651,68658,0.0,0.0
1652,13743,0.0,1.0
1653,85049,0.0,1.0
1654,49674,0.0,0.0
1655,261301,0.0,1.0
1656,3136,0.0,1.0
1657,16907,0.3333333333333333,0.6666666666666666
1658,273476,0.3333333333333333,0.6666666666666666
1659,3145,0.0,1.0
1660,3151,0.0,1.0
1661,3152,0.0,1.0
1662,49678,0.0,1.0
1663,52314,0.23076923076923078,0.7692307692307693
1664,19547,0.0,1.0
1665,52316,0.0,1.0
1666,3258,0.0,1.0
1667,22373,0.0,0.0
1668,101472,0.0,1.0
1669,3175,0.0,1.0
1670,3176,0.0,1.0
1671,126057,0.0,1.0
1672,7198,0.0,1.0
1673,1895,0.0,1.0
1674,85101,0.0,1.0
1675,6107,0.0,1.0
1676,27759,1.0,0.0
1677,35953,0.0,0.0
1678,35954,0.0,0.0
1679,3187,0.0,1.0
1680,3188,0.0,1.0
1681,3189,0.0,1.0
1682,93303,0.0,1.0
1683,52347,0.0,1.0
1684,3197,0.058823529411764705,0.9411764705882353
1685,117887,0.0,1.0
1686,52353,0.0,0.0
1687,52356,0.0,1.0
1688,35976,0.0,1.0
1689,70567,0.0,0.0
1690,3211,0.0,1.0
1691,3212,0.0,1.0
1692,10987,0.0,1.0
1693,15555,0.2,0.8
1694,3220,0.0,0.0
1695,3221,0.0,1.0
1696,3224,0.0,1.0
1697,3225,0.06451612903225806,0.9354838709677419
1698,3230,0.0,1.0
1699,15557,1.0,0.0
1700,3234,0.0,1.0
1701,3236,0.0,1.0
1702,3237,0.0,1.0
1703,19622,0.0,1.0
1704,3239,0.0,1.0
1705,3240,0.0,1.0
1706,21020,0.0,0.0
1707,52394,0.0,1.0
1708,19655,0.5,0.5
1709,3245,0.2857142857142857,0.7142857142857143
1710,3246,0.0,1.0
1711,11439,0.0,1.0
1712,15560,0.0,1.0
1713,3253,0.0,1.0
1714,64713,0.0,1.0
1715,1908,0.0,0.0
1716,19642,0.25,0.75
1717,21023,0.2222222222222222,0.7777777777777778
1718,19645,0.1111111111111111,0.8888888888888888
1719,3262,0.14285714285714285,0.8571428571428571
1720,52417,0.0,1.0
1721,3266,0.0,1.0
1722,3267,0.06666666666666667,0.9333333333333333
1723,72396,0.0,1.0
1724,3270,0.631578947368421,0.3684210526315789
1725,52423,0.1,0.9
1726,52426,0.0,1.0
1727,3281,0.017857142857142856,0.9821428571428571
1728,52434,0.0,1.0
1729,36051,0.0,1.0
1730,126165,0.0,0.0
1731,27862,0.0,0.0
1732,3287,0.0,1.0
1733,19673,0.0,1.0
1734,48340,1.0,0.0
1735,19679,0.0,1.0
1736,27872,0.0,1.0
1737,27873,0.0,1.0
1738,59259,0.0,0.0
1739,27878,0.5,0.5
1740,7377,0.0,1.0
1741,27881,0.0,1.0
1742,52458,0.0,0.0
1743,27858,0.0,1.0
1744,27886,0.3333333333333333,0.6666666666666666
1745,126191,0.0,1.0
1746,19697,0.0,0.0
1747,11506,0.0,1.0
1748,27891,0.0,1.0
1749,19702,0.0,1.0
1750,70185,0.0,0.0
1751,11513,0.0,1.0
1752,19706,0.0,1.0
1753,77051,0.0,1.0
1754,11516,0.0,1.0
1755,3285,0.0,0.0
1756,93440,0.0,1.0
1757,52481,0.08333333333333333,0.9166666666666666
1758,19714,0.0,0.0
1759,11523,0.0,1.0
1760,3332,0.0,1.0
1761,19717,0.42857142857142855,0.5714285714285714
1762,19718,0.0,1.0
1763,27911,0.0,0.0
1764,11529,0.0,1.0
1765,46613,0.0,1.0
1766,27915,0.0,1.0
1767,23263,0.0,0.0
1768,1923,0.0,1.0
1769,118039,0.0,0.0
1770,19736,0.0,1.0
1771,19738,0.0,1.0
1772,28481,0.0,1.0
1773,92037,0.0,1.0
1774,14842,0.0,1.0
1775,33664,0.0,1.0
1776,11556,0.3333333333333333,0.6666666666666666
1777,84129,0.0,1.0
1778,3371,0.0,1.0
1779,52525,0.0,1.0
1780,15581,0.0,1.0
1781,19760,0.25,0.75
1782,36145,0.0,1.0
1783,27956,0.0,0.0
1784,5573,0.0,0.0
1785,3295,0.0,1.0
1786,3395,0.0,1.0
1787,20972,0.0,1.0
1788,3399,0.0,1.0
1789,56579,0.0,0.0
1790,71566,0.0,0.0
1791,58489,0.0,0.0
1792,3417,0.0,1.0
1793,281951,0.0,1.0
1794,86385,0.0,1.0
1795,28001,0.0,1.0
1796,89318,0.0,0.0
1797,28008,0.0,1.0
1798,23665,0.0,0.0
1799,3437,0.0,1.0
1800,28020,0.0,0.0
1801,60789,0.125,0.875
1802,60790,0.05263157894736842,0.9473684210526315
1803,19831,0.0,1.0
1804,19832,0.4482758620689655,0.5517241379310345
1805,60793,0.0,1.0
1806,60794,0.0,1.0
1807,74303,0.0,0.0
1808,60796,0.0,1.0
1809,47579,0.0,1.0
1810,19839,0.0,1.0
1811,93568,0.0,1.0
1812,118151,0.2,0.8
1813,3464,0.0,1.0
1814,3465,0.0,1.0
1815,200077,0.0,1.0
1816,3471,0.0,1.0
1817,19857,0.0,1.0
1818,19858,0.0,1.0
1819,60823,0.0,1.0
1820,60825,0.0,1.0
1821,27394,0.25,0.75
1822,27887,0.0,0.0
1823,3486,0.0,1.0
1824,101791,0.0,0.0
1825,101792,0.0,1.0
1826,7408,0.0,1.0
1827,298402,0.0,0.0
1828,3313,0.1,0.9
1829,19881,0.21428571428571427,0.7857142857142857
1830,19882,0.0,0.0
1831,3499,0.0,1.0
1832,19885,1.0,0.0
1833,19888,0.0,1.0
1834,11697,0.0,1.0
1835,19892,0.0,0.0
1836,3509,0.0,1.0
1837,19894,0.0,1.0
1838,6047,0.09090909090909091,0.9090909090909091
1839,111685,0.0,1.0
1840,56565,0.0,1.0
1841,85445,0.0,1.0
1842,3526,0.03278688524590164,0.9672131147540983
1843,3527,0.0,1.0
1844,101834,0.0,1.0
1845,19915,0.2857142857142857,0.7142857142857143
1846,52687,0.6428571428571429,0.35714285714285715
1847,3536,0.0,0.0
1848,142801,0.0,0.0
1849,27897,0.2,0.8
1850,110041,1.0,0.0
1851,19932,0.25,0.75
1852,27898,0.0,1.0
1853,69089,0.09090909090909091,0.9090909090909091
1854,85475,0.0,1.0
1855,3558,0.0,1.0
1856,36327,0.0,0.0
1857,23804,0.0,1.0
1858,145319,0.0,0.0
1859,19952,0.0,1.0
1860,19953,0.0,1.0
1861,19956,0.0,1.0
1862,28150,0.0,1.0
1863,19959,0.0,1.0
1864,28152,0.2,0.8
1865,77306,0.0,0.0
1866,69115,0.0,1.0
1867,52734,0.0,1.0
1868,52735,0.0,1.0
1869,52736,0.0,1.0
1870,15616,0.2,0.8
1871,28163,0.0,1.0
1872,8030,0.0,0.0
1873,69126,0.0,0.0
1874,13213,0.0,0.0
1875,15618,0.0,1.0
1876,3599,0.0,1.0
1877,19986,0.13636363636363635,0.8636363636363636
1878,19987,0.0,1.0
1879,3606,0.25,0.75
1880,3608,0.0,1.0
1881,3610,0.0,1.0
1882,11525,0.0,1.0
1883,3618,1.0,0.0
1884,3619,0.0,1.0
1885,3620,0.0,1.0
1886,21943,0.0,1.0
1887,3622,0.0,1.0
1888,3623,0.0,1.0
1889,31058,0.0,1.0
1890,78428,0.0,0.0
1891,85552,0.0,0.0
1892,3634,0.5,0.5
1893,60979,0.0,1.0
1894,69172,0.0,0.0
1895,60982,0.3333333333333333,0.6666666666666666
1896,3639,0.0,1.0
1897,28217,0.0,1.0
1898,29279,0.0,0.0
1899,77372,0.0,1.0
1900,15626,0.0,1.0
1901,28223,0.0,1.0
1902,3648,0.047619047619047616,0.9523809523809523
1903,28225,0.0,0.0
1904,52802,0.0,1.0
1905,3651,0.0,1.0
1906,257604,0.25,0.75
1907,3654,0.0,1.0
1908,52807,0.0,1.0
1909,3656,0.1,0.9
1910,99960,0.0,0.0
1911,1975,0.0,1.0
1912,69197,0.0,1.0
1913,69198,0.0,0.0
1914,126545,0.0,1.0
1915,3667,0.0,1.0
1916,28245,0.0,1.0
1917,28246,0.0,1.0
1918,61016,0.0,1.0
1919,44633,0.0,0.0
1920,44634,0.0,0.0
1921,15631,0.0,1.0
1922,77404,0.0,0.0
1923,28253,0.15,0.85
1924,28254,0.0,0.0
1925,10390,0.0,0.0
1926,61026,0.0,1.0
1927,25764,0.0,1.0
1928,3685,0.0,0.0
1929,28264,0.0,1.0
1930,69225,0.3333333333333333,0.6666666666666666
1931,69226,0.0,1.0
1932,16999,0.0,0.0
1933,3692,0.043478260869565216,0.9565217391304348
1934,1214,0.0,1.0
1935,3697,0.3684210526315789,0.631578947368421
1936,28275,0.0,1.0
1937,20084,0.0,0.0
1938,52855,0.0,0.0
1939,52856,0.1111111111111111,0.8888888888888888
1940,28281,0.0,1.0
